smiles,total_score,Tanimoto ROCS sim,ADV,PostDock Tanimoto ROCS sim,raw_ADV,valid
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOCCOCCNC(=O)C[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.40631634,0.22227858,0.2272642,0.58536845,-2.874,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.87176466,0.340663,0.86312515,0.88040423,-8.199,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.900168,0.18911773,0.9104612,0.8898748,-9.029,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.53878057,0.23030408,0.08415359,0.99340755,-0.853,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.00047676646,0.25260037,0.00095353293,0.0,7.081,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOCCOCCOCCOc3ccc4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.6495288,0.23180492,0.62021255,0.67884505,-5.852,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOc3ccc(C[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9824765,0.30610573,0.99312925,0.97182375,-13.64,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOc3ccc(C[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9855972,0.2955777,0.99206966,0.9791247,-13.389,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9799534,0.17907673,0.9927251,0.9671818,-13.54,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3C#N)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.66655946,0.25349766,0.9125965,0.42052242,-9.075,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCSCC(=O)[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9849112,0.19588712,0.9929502,0.9768722,-13.595,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCSCCSCCCOCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.73362625,0.23516768,0.66048294,0.8067695,-6.156,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCc3ccc(C[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9700687,0.21549365,0.9894286,0.9507088,-12.885,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)nn3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9777035,0.17505935,0.99515945,0.9602476,-14.252,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCc3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9792532,0.2142138,0.99701154,0.96149474,-15.093,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCn3c(C[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)nc4ccccc43)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.48174763,0.19551307,0.96349525,0.0,-10.686,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCn3cc(C[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)nc3Br)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9705869,0.1895407,0.9930502,0.9481235,-13.62,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCn3cc(CNCCOCCOCC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)nn3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.47955495,0.2190684,0.9591099,0.0,-10.481,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CCn3cccc3C[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9833839,0.17835443,0.9963678,0.97040004,-14.753,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN(C(=O)COCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)c3ccccc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.07790496,0.2371865,0.15546048,0.00034944824,-2.06,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN(C)CC(=O)NCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.088278264,0.23326167,0.17655653,4.99538e-09,-2.325,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN(C)CC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.97975343,0.24568908,0.9985649,0.960942,-16.37,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN(C)c3cccc(COc4ccccc4COCCOCCOCCOCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.2128472,0.26142424,0.13646735,0.28922707,-1.795,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN(C)c3cccc(OCC(=O)NCCOCCOCCOCC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.66511524,0.26250923,0.53992224,0.7903082,-5.278,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN(C)c3cccc(OCCOCCOCCNC(=O)COCCOCCOCC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.66657037,0.26668495,0.62210906,0.7110317,-5.866,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN(CC(=O)NCCOCCOCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)C(=O)CO)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.8322097,0.19716842,0.805988,0.85843134,-7.474,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3C(=O)NC(c4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)C3=O)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9736145,0.19947354,0.99549663,0.9517324,-14.378,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCC(c4cc(C)cc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)c4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.89932966,0.16974914,0.94573504,0.85292435,-9.965,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCC(c4ccc(C(=NOC)C(=O)NCCOCCOCCOCC[100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.057940323,0.21950021,0.115880646,0.0,-1.47,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCC(c4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98265684,0.2822456,0.9930383,0.9722753,-13.617,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCC(c4cccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)c4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9541872,0.17073493,0.9808312,0.9275432,-11.836,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCCC3C(=O)Nc3ccc(CC[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.81570107,0.22961582,0.87697655,0.7544256,-8.412,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCCC3C[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.93045294,0.24730095,0.99532837,0.86557746,-14.314,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(C(=O)C(Cc4ccccc4)[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.26202533,0.3157577,0.5240147,3.595917e-05,-5.167,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(C(=O)CCCOCCCOCCOCCc4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.475613,0.26137665,0.62871695,0.32250902,-5.915,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(C(=O)COc4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.96792555,0.2838907,0.98050386,0.9553472,-11.806,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CC[100N]([100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9700606,0.3281268,0.9984748,0.9416464,-16.264,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(CCCCOc4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49660388,0.25276157,8.815561e-08,0.9932077,23.219,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(CCCOCCOCCOCCOc4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.087497815,0.22999807,0.08907066,0.085924976,-0.961,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(CCCOc4ccccc4[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9555955,0.23187332,0.98126996,0.929921,-11.877,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(CC[100O][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9833863,0.2916256,0.9918073,0.9749652,-13.332,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(CCOCCOCCN(C(C)=O)c4cccc(C[100O][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)c4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.47642902,0.25954825,6.356563e-05,0.9527945,11.787,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCN(CCOc4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.90243316,0.28387815,0.8993781,0.90548813,-8.805,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCOC(c4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9913913,0.32765716,0.9960393,0.98674333,-14.602,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCc4cc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)ccc4C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.96904886,0.2969814,0.99481213,0.94328564,-14.131,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3CCc4ccc(C[100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4C(NC(=O)CCN)C3=O)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.85999954,0.23527403,0.942267,0.7777321,-9.851,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CN3Cc4cc(OCC(=O)NCCOCC[100O][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)ccc4C(c4ccccc4)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.8232801,0.23834993,0.9182546,0.72830564,-9.202,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)C(N)C[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9830099,0.2607363,0.9946246,0.97139513,-14.069,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)CC3CCC(c4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.89945316,0.20079452,0.9492839,0.8496225,-10.089,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)CCCOc3ccc(C=N[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49663416,0.22466423,0.00020052241,0.9930678,9.791,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)CN3CCC([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9806585,0.20524774,0.99062634,0.9706906,-13.096,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)CNC(=O)CNCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9629804,0.1687717,0.9773382,0.94862264,-11.539,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)C[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.971998,0.24068917,0.9979857,0.94601023,-15.78,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)CNC(=O)c3ccc(OCC4CCC[100N]4[100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.40775585,0.22388093,0.44169444,0.37381727,-4.593,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)CNCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9872131,0.20174876,0.99112076,0.9833054,-13.191,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)CNCCOCCOc3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.315164,0.2240617,0.630328,0.0,-5.927,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)COCC(=O)NCCCCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9296062,0.2272627,0.937757,0.9214554,-9.712,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)COCC(=O)NCCCCNC(=O)COCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.14252774,0.25828457,0.0050704014,0.2799851,4.171,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)COCC(=O)N[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98794806,0.37785363,0.9905996,0.9852966,-13.091,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)COCCCOCCCOCCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.35473666,0.2749308,0.7094733,0.0,-6.551,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)COCCOCCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9112952,0.24425893,0.951932,0.8706583,-10.187,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)COCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.8895061,0.2225584,0.924667,0.85434526,-9.356,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)COCCOCCOCCOCCOCCOCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.103828706,0.22228377,0.00026600173,0.20739141,9.3,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)C[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49913362,0.22555397,0.99826723,0.0,-16.042,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)NCCCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9611409,0.2797105,0.98089606,0.9413857,-11.842,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)NCCCCOCCCCOCCC[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.21813923,0.17402883,0.35293669,0.083341785,-3.947,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)c3ccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.98650086,0.2074995,0.9955095,0.97749215,-14.383,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)c3cccc([100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)c3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9883183,0.24011235,0.99593574,0.98070097,-14.557,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(=O)c3ccccc3[100NH][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.7989584,0.1999433,0.87716275,0.7207541,-8.415,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(C)(C)COCCCCCC[100O][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.010263828,0.22936131,1.5249071e-05,0.020512406,14.267,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(C)CC(=O)NCc3ccc(C[100NH][100C](=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.011511614,0.22702721,1.8641975e-05,0.023004586,13.918,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC(N)=[100N][100C](=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.49932137,0.14901885,0.99864274,0.0,-16.467,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNC3CCN(c4ccc([100NH][100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)cc4)CC3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.9910376,0.29682508,0.9947463,0.9873288,-14.109,1
CNC(C)C(=O)NC(C(=O)N1Cc2cc([101O][101C](=O)CNCC(=O)Nc3ccc(OCCN4CC[100N]([100C](=O)N5CCCC(n6nc(-c7ccc(Oc8ccc(F)cc8F)cc7)c(C(N)=O)c6N)C5)CC4)cc3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,0.984362,0.297859,0.9865684,0.9821557,-12.464,1
